p_mc_pur_AG,p_mc_pir_CU,p_n_pur_AG,p_n_pir_CU,c4_mc_pur_AG,c4_mc_pir_CU,c4_n_pur_AG,c4_n_pir_CU,c4_cg_pur,c4_cu_pir,p_cg_pur,p_cu_pir,c4_c4,
5.065887873,5.29790032175,5.065887873,5.19444496905,3.42273602127,4.95007770031,3.42273602127,3.43022803107,3.84568095052,3.69611265299,5.08030631851,4.54654086459,6.0471429099,
5.50631521911,5.63090133403,5.50631521911,5.04855505638,3.37589801984,4.77670583743,3.37589801984,3.29975774458,3.77090585615,3.41873049624,5.89404321754,3.8787839056,11.5457088022,
5.10029017593,10.1710242578,5.10029017593,9.4018219534,3.35300115868,4.80027827901,3.35300115868,3.31978241125,3.7497940959,3.47402887341,5.87530285439,4.01896497451,5.89859475014,
5.00922692484,10.0264597727,5.00922692484,9.36124129089,3.37715018806,4.88762621419,3.37715018806,3.38106096676,3.7522366658,3.5735051281,4.80445439938,4.23788387696,5.21732208912,
5.58297850106,6.56521248782,5.58297850106,5.48048324241,3.5048505317,4.84567149132,3.5048505317,3.34821917011,3.97389075766,3.49269187856,4.99621038265,4.10016473485,6.24727508772,
4.61568753873,6.6718283448,4.61568753873,5.65986543095,3.4166564369,4.81820992635,3.4166564369,3.33082092621,3.85550513661,3.47471088228,6.16199533168,4.074298065,15.1951623659,
5.27115646358,6.71387573422,5.27115646358,5.49465341991,3.41858028325,4.81841411323,3.41858028325,3.32754189267,3.84092799496,3.45136584614,5.20761671414,4.10654485739,6.51703155916,
5.60211264428,6.30552764302,5.60211264428,5.50616951161,3.47848516546,4.86085619762,3.47848516546,3.3516786299,4.02046515453,3.56294412947,5.1823641841,4.58923328777,6.22935354359,
5.41489211519,6.85749539298,5.41489211519,5.85294778708,3.30421002512,5.16358716241,3.30421002512,3.59507603739,3.62139453962,4.09220944573,4.29613686952,6.91085005173,5.94296010364,
4.61919203003,5.41980485033,4.61919203003,4.61146500267,3.23050539663,5.12974131706,3.23050539663,3.56438986123,3.50696332284,3.93017430864,4.68577712311,5.86524817613,6.00727779178,
4.67271506016,4.75417547039,4.67271506016,4.33129956252,3.27971953668,4.92194455053,3.27971953668,3.42141761635,3.66481785056,3.56553603108,4.37011753458,3.90494568954,6.01213616929,
4.82736360567,6.18850299806,4.82736360567,5.43985394391,3.32478396159,4.85537107494,3.32478396159,3.33997750044,3.66884369439,3.55599041284,5.75110624238,4.36917686816,6.03158956983,
4.66624319419,17.2631491469,4.66624319419,17.4515965089,3.38865707798,4.84360699571,3.38865707798,3.33969641834,3.7625752186,3.46436078071,5.87515915698,4.55257989231,5.92228135191,
5.34612955965,6.70888983776,5.34612955965,5.52859145739,3.58071167525,5.18779612291,3.58071167525,3.60638076167,4.23322163682,4.13693878567,5.25639785873,4.65428640374,5.95295812856,
14.2885345762,6.19895199939,14.2885345762,5.28813139191,3.33755139748,4.82583353907,3.33755139748,3.33567745267,3.69820435362,3.51910057998,5.78951794479,4.59280352907,10.3922742635,
5.27787891076,6.48588969545,5.27787891076,5.26044902866,3.33549571474,4.71223820298,3.33549571474,3.2613253008,3.69793847202,3.4249954614,4.50795177147,4.76147352283,6.11482503572,
5.64796863577,5.95050654724,5.64796863577,5.21186676252,3.51720205052,4.87643392004,3.51720205052,3.38593848088,4.05410713,3.61384520826,5.13476848572,5.37458899563,12.0310445294,
9.53100839733,5.77427454008,9.53100839733,5.07487151307,3.47319521813,4.57447173799,3.47319521813,3.17630811269,3.92997200599,3.30072263442,4.39381631393,5.05818904392,6.17968340554,
5.43017277941,5.97704749342,5.43017277941,5.23767984191,3.33255362148,4.770760014,3.33255362148,3.288232562,3.65039177348,3.37723781925,4.01878108632,3.45297178793,6.24345480795,
5.5438522521,6.35428734157,5.5438522521,5.52222866606,3.46647720646,5.04658182847,3.46647720646,3.49385513291,3.91341374465,3.78982322047,4.58946894663,5.0524728741,6.28473159452,
5.35055013322,6.06757091059,5.35055013322,5.31245027271,3.39980060449,4.87466371803,3.39980060449,3.37056814597,3.89469644647,3.5559276028,4.86391329474,3.9608851196,12.1233029233,
6.01727326325,9.99579063233,6.01727326325,9.52036676142,3.39275631842,4.98459601704,3.39275631842,3.45332724451,3.8151073761,3.68851334445,4.26530005784,4.55228473948,6.10996212887,
5.93812227884,6.4400210456,5.93812227884,5.38900291733,3.39442668742,4.88891003484,3.39442668742,3.37758115912,3.77271416029,3.56760508447,4.20630247022,4.11386154302,6.23210050492,
5.41904312149,6.52206595243,5.41904312149,5.43498512739,3.43528095165,5.10382353515,3.43528095165,3.53740366863,3.86218611778,3.91380104144,4.49151115872,5.3229524278,6.05262501164,
5.28353132507,6.48075117164,5.28353132507,5.39393951949,3.37209914856,4.90447345828,3.37209914856,3.38643485738,3.75197014634,3.57543035204,4.21540917446,4.45546137725,6.20645470011,
9.21682341689,7.01606356223,9.21682341689,5.8932672333,3.31590834708,4.87915773222,3.31590834708,3.36528683489,3.62638009539,3.52122487521,3.83528683417,4.48718738334,6.06956406898,
9.26562786868,5.69313210299,9.26562786868,4.94646127389,3.24715158097,4.9149201538,3.24715158097,3.3968980428,3.46655024253,3.58264257599,3.57243662213,4.50260893106,10.8027282712,
5.57564795357,7.22096476912,5.57564795357,5.92241245877,3.48647112912,4.93981656365,3.48647112912,3.41886265779,3.9906633457,3.63009841826,4.59792511358,4.60176797094,5.24198945026,
10.0307906411,6.05724450317,10.0307906411,5.11816589544,3.36612451886,4.98700863459,3.36612451886,3.45326665643,3.7197880822,3.73084534504,4.09205292379,4.67990272465,6.12878645259,
5.34536397022,7.33159556968,5.34536397022,5.97132222976,3.53427300655,4.9573207935,3.53427300655,3.42914418113,4.11507776348,3.65982702385,4.75789844814,4.65023988276,6.22816250637,
5.39821961581,7.70346123025,5.39821961581,6.13954175791,3.28998057161,5.19167115279,3.28998057161,3.60147500846,3.59953826666,4.07700912426,3.78623056837,6.44468827142,6.12335522175,
6.60094161538,7.82325670641,6.60094161538,6.25925544086,3.39782101784,5.13978514539,3.39782101784,3.57693608602,3.74400045651,4.00719501313,4.36268960691,5.39300693398,6.09021979181,
5.08034718906,9.67991022697,5.08034718906,8.61946762494,3.53960228054,5.09264795679,3.53960228054,3.53122679877,4.04799958214,3.88840519112,4.13918747406,4.84007358483,6.37032985018,
6.56335449002,5.71032982027,6.56335449002,5.03952076258,3.36149250789,4.8780218338,3.36149250789,3.37280559953,3.69221732034,3.52964068391,4.15651658757,4.26610591612,6.17977609776,
5.04866851542,5.64120793795,5.04866851542,4.78497740471,3.56426211348,4.92161487518,3.56426211348,3.39981221854,4.059423045,3.57192044486,4.40084695742,4.40388366326,6.18675206122,
4.60516107709,5.75087844422,4.60516107709,5.08775973191,3.29433123868,4.90099811262,3.29433123868,3.38707064193,3.72449171721,3.55939059807,6.37996411893,4.70616214036,6.21604975922,
5.56287881615,6.36701177347,5.56287881615,5.32128317067,3.34675808878,4.86623666506,3.34675808878,3.3588907126,3.6667909688,3.49603459712,4.22240556387,4.55161827223,6.1828180962,
4.61013784295,10.9924480393,4.61013784295,10.1308357352,3.36169504858,5.11343451976,3.36169504858,3.55954085666,3.68614182747,3.93702898382,4.36643158002,3.72915336019,6.28476056011,
5.41158196907,10.9049336074,5.41158196907,9.96783770477,3.37463643679,5.12610037925,3.37463643679,3.56142424011,3.73695368777,3.9824324912,4.5019369035,4.72495343457,14.9159613584,
5.41246805186,5.97238321679,5.41246805186,5.22677402036,3.4098985229,4.86041010565,3.4098985229,3.35522415794,3.83411187837,3.48568276347,4.54522666161,4.40306499316,5.93824155201,
5.48778366243,6.10338915288,5.48778366243,5.33169525658,3.43065068352,5.06556891803,3.43065068352,3.5247625188,3.84183632748,3.89359295987,4.46095206792,3.83574260762,4.1139923241,
5.47100592382,5.60551834177,5.47100592382,4.6584539294,3.4840735166,4.80512942135,3.4840735166,3.32236710138,3.99189758613,3.45096598207,5.38007914271,4.69432970307,5.57504545281,
6.03607741913,6.18830777841,6.03607741913,5.39670370179,3.38593084401,4.83345391115,3.38593084401,3.33982704537,3.73877274658,3.46739529269,4.529519088,4.3068876733,6.20726357087,
5.52768318067,5.71904423826,5.52768318067,5.0075998064,3.36548915241,4.85111995329,3.36548915241,3.35176675467,3.7112654514,3.49383864384,4.19517439646,4.28927185478,6.02697637307,
8.73629858931,5.81901723823,8.73629858931,5.12870841274,3.46307305279,5.10913661754,3.46307305279,3.55419219276,4.76746892555,3.8851778069,7.19749437738,3.51276828988,6.12620273751,
6.27773331289,6.59614470729,6.27773331289,5.46192787724,3.45789236088,4.86644298128,3.45789236088,3.36386407619,3.98468389495,3.52264640514,5.80302283459,4.22943507559,6.07372955111,
5.48563898476,6.79917009754,5.48563898476,5.55743575515,3.29865116385,4.93664488948,3.29865116385,3.41590170829,3.53929404338,3.62264472608,3.70942864855,4.31463194108,6.06312527023,
5.54246811173,11.6939613515,5.54246811173,10.6416220933,3.36853858497,5.01779086086,3.36853858497,3.48730183529,3.77945906843,3.76215552489,6.34537207612,3.80666800728,6.3717300913,
5.32553769793,6.69038862295,5.32553769793,5.57201315494,3.44396951173,4.99991197816,3.44396951173,3.46355320732,3.82496944956,3.70446694059,4.31590761193,3.85332025139,6.7993910787,
5.97573061621,6.49914583733,5.97573061621,5.42127922327,3.33017288966,4.91760766417,3.33017288966,3.39864986534,3.5975542895,3.5671575093,4.24949777012,4.31217984749,6.17404478717,
5.03795308351,5.69538707014,5.03795308351,5.11295569137,3.35657267845,4.93812864,3.35657267845,3.41410815164,3.71640911947,3.60895453269,4.28232016323,4.33472383381,7.07081265492,
5.64569716625,6.45777490438,5.64569716625,5.54032511768,3.39845950446,5.01828037445,3.39845950446,3.47805490681,3.79048229337,3.8103872817,4.53945696577,5.63719460718,5.26319154822,
5.43869880077,6.09871063653,5.43869880077,5.28419964229,3.47799388213,5.04991813383,3.47799388213,3.583965564,3.92142040161,4.58616943887,4.92339779393,7.19250146349,12.3009117184,
5.86261267603,4.72024473992,5.86261267603,3.922152945,3.5596917151,5.03420184044,3.5596917151,3.48866224865,4.10976074781,3.82363821023,4.32480730263,4.15603502401,11.3220169404,
5.44145453374,5.54871839609,5.44145453374,4.89654957514,3.53821132411,4.82186559676,3.53821132411,3.32232210689,4.0192319346,3.50080869013,5.53330652222,4.27719673631,5.95853064884,
5.40908976639,6.46576113767,5.40908976639,5.40292344603,3.35252512024,4.85197468129,3.35252512024,3.36682598695,3.72299674665,3.67146546402,5.06009820625,4.07124216878,6.150248728,
5.53868343299,22.3075592623,5.53868343299,22.3410928852,3.43323231011,4.84587762126,3.43323231011,3.33561791509,3.8473889092,3.49445600809,4.86138638347,4.09229253199,6.10074005169,
5.39263805715,6.7129410032,5.39263805715,5.59828974588,3.36163339996,4.89643129624,3.36163339996,3.36695075562,3.73728120438,3.56354327383,4.26109793228,4.5494518003,6.05152232928,
5.42329483444,7.117291145,5.42329483444,5.90954618765,3.55158371114,4.78883498002,3.55158371114,3.2869440448,4.04806894739,3.46817659437,3.87473452306,5.0037628135,6.16781310234,
5.21563849944,6.69319223224,5.21563849944,5.52830607163,3.59812726159,4.85510727482,3.59812726159,3.33802014095,4.28561619464,3.52644204531,6.61065673692,4.37602511979,6.34693177252,
6.01734931897,6.10138378427,6.01734931897,5.31861858337,3.41605647515,4.83962553039,3.41605647515,3.32352171036,3.84753888251,3.53036168604,4.84638679042,4.44040987251,6.24138828327,
5.36307967889,8.13097218749,5.36307967889,6.82677069758,3.32819840645,4.86282245719,3.32819840645,3.34551793217,3.6431064047,3.53729097616,4.06996035468,4.4111974762,6.24791415449,
5.28344160342,6.67378393054,5.28344160342,5.52832146563,3.39657000019,5.07436873929,3.39657000019,3.50905313094,3.78863827935,3.85795885458,4.65335383111,4.6435602362,6.34384281509,
13.6036516519,5.42646124843,13.6036516519,4.78215701167,3.44202958987,4.84169443244,3.44202958987,3.33457123595,3.8858731042,3.56804795909,4.47737643868,4.42249725608,6.58846627282,
6.22369512575,5.96690893462,6.22369512575,5.2548378609,3.35634026143,4.93006193916,3.35634026143,3.39237341478,3.66713629317,3.69603411069,4.13677593509,4.74415055129,8.3929697471,
5.4623690727,6.25833956716,5.4623690727,5.27402646493,3.51009667007,4.86954163379,3.51009667007,3.34023963843,4.10887654145,3.53928666573,3.68391787875,4.46483054985,6.50912700215,
5.55953733723,7.73631325232,5.55953733723,6.24432377857,3.41518993597,5.01556747813,3.41518993597,3.46534844626,4.0637559276,3.70295259528,6.9224898378,4.68265466009,12.0770416384,
5.38783430319,6.9835310881,5.38783430319,5.76310869418,3.43949058878,4.9748741335,3.43949058878,3.4314754621,3.83539055022,3.63679645663,4.82606296698,4.39993933428,12.4227237363,
8.68894125345,6.96147229197,8.68894125345,5.79980240615,3.49856798135,5.0563271815,3.49856798135,3.49824670454,3.95421698785,3.75846195322,5.15649248304,4.81371799335,6.27643132068,
5.33104896411,6.50998750917,5.33104896411,5.42446822538,3.4579036131,5.12255197316,3.4579036131,3.5415842124,3.93855247832,3.87550643662,5.0139271939,4.88016800551,6.29271583376,
5.35365077127,5.56355875628,5.35365077127,4.98539147665,3.45021230629,4.69531039171,3.45021230629,3.2398012023,3.90940197809,3.31542723837,4.66337280924,3.98822098864,6.53055465775,
5.31932742893,6.51728231737,5.31932742893,5.60696111983,3.35082800038,4.73844724385,3.35082800038,3.26106742573,3.67561081625,3.36997618329,4.36984466833,3.98692313153,5.95896437576,
5.37794275562,6.35676557596,5.37794275562,5.49540414741,3.34240267775,5.06486841885,3.34240267775,3.50351157148,3.65484893727,3.8562625101,4.26004175555,4.23803904897,6.36202738359,
5.29467733095,5.37554539052,5.29467733095,4.3090022075,3.37697660764,4.95572296353,3.37697660764,3.42717410351,3.69945654127,3.62844788111,5.02102203549,4.43444882363,6.86786423099,
13.1601635078,4.57489100698,13.1601635078,4.06656300139,3.39607510737,4.86796874469,3.39607510737,3.36385593623,3.806370013,3.5224132502,5.3974315093,4.21175730104,6.5243268573,
13.6854581198,6.52217637383,13.6854581198,5.43782661413,3.39170537404,4.86506168979,3.39170537404,3.3506836963,3.76034942622,3.50343918595,4.53928390227,4.63199397359,6.39879092256,
5.78571324807,21.6496207717,5.78571324807,22.1428352731,3.38519754114,4.82942194387,3.38519754114,3.34381267039,3.73768241671,3.49782486689,4.53304943588,3.96634616094,6.22361735697,
6.47884603374,6.87585983279,6.47884603374,5.68281754172,3.44077376038,5.0648675027,3.44077376038,3.5079239641,3.86773527214,3.81729841344,4.93173032443,5.10084542897,6.561637149,
5.66969691471,7.58498653955,5.66969691471,6.11776655108,3.47548083228,4.51819488958,3.47548083228,3.12597084655,4.77404412682,3.32760095678,7.51321605285,3.17671360904,6.40718037818,
6.42150156477,6.69454727318,6.42150156477,5.61104304156,3.33536911675,4.78119430754,3.33536911675,3.29710349173,3.64226964251,3.39681368222,4.19968050711,3.59374475866,12.0364659824,
6.63324819679,5.35203314451,6.63324819679,4.33079849173,3.41784363929,4.90743220934,3.41784363929,3.39144698712,3.80368392822,3.56181287069,4.73752214602,4.39935105778,6.5666694608,
5.49361629606,6.24594188994,5.49361629606,5.50843382047,3.36175992314,4.85151914491,3.36175992314,3.35082035671,3.70773980722,3.47244501429,4.43935281747,4.33207394193,12.0283660831,
6.2700682022,6.50443714876,6.2700682022,5.65383112544,3.54339419754,5.00689901402,3.54339419754,3.46748746757,4.67588757716,3.7164011124,5.89771987839,4.78329799516,6.35391941885,
5.01504317522,4.75891198593,5.01504317522,4.06872648649,3.25184552677,4.80538817749,3.25184552677,3.33748488216,3.57236807459,3.57050708945,5.470850338,4.91352712079,12.3345821827,
4.37714439515,6.20594671143,4.37714439515,5.34745424235,3.33368148793,5.18207229505,3.33368148793,3.60096986625,3.64036745129,4.01685427572,4.30006537256,4.68008861075,6.27686436506,
6.19743704312,5.80429212274,6.19743704312,5.10804897232,3.28004959482,4.9098328705,3.28004959482,3.39257659597,3.63978799167,3.69751831778,4.40489594775,4.51398779815,6.3883394674,
5.96459452805,17.6251966165,5.96459452805,16.424100286,3.28011863657,5.10688953353,3.28011863657,3.54386332148,3.62855709296,3.94560168394,4.30628147557,4.34983166417,6.38046373469,
5.91029704404,9.41825162068,5.91029704404,8.87095620284,3.27435748969,4.71201096732,3.27435748969,3.2533031703,3.6096122074,3.34342457256,4.3513875309,4.26342780884,6.13988095849,
6.02780113801,6.56341051045,6.02780113801,5.53981027136,3.20755057527,4.93338802658,3.20755057527,3.41558847213,3.49078348395,3.634127872,5.0214193733,4.68872355836,6.14414741467,
5.56185808521,12.285652477,5.56185808521,10.8766224872,3.26657051112,4.92007899012,3.26657051112,3.39342187666,3.61654693509,3.60510862214,4.22286579005,4.36793451657,5.97234596664,
5.51120359235,6.68887112394,5.51120359235,5.56879511108,3.26496164293,4.51254696422,3.26496164293,3.0890667857,3.58369168478,3.0970888277,4.33607418393,4.36467270346,6.08242933739,
5.20857955116,5.86346029331,5.20857955116,4.96546394063,3.33749873597,5.0454240411,3.33749873597,3.51491052809,3.67272775754,3.91944558042,4.40635499437,4.54248461333,6.20175576556,
9.48514535458,6.31398472803,9.48514535458,5.47340365371,3.17605111366,4.79710799302,3.17605111366,3.29352629553,3.54026441414,3.47434514018,4.76578130178,4.39505135007,6.03450559361,
5.84009782125,7.02092293511,5.84009782125,6.00875591498,3.34359142493,4.85108252901,3.34359142493,3.36627765493,3.69015835137,3.58981725191,5.23596883498,4.41579677208,6.07203291597,
8.77025534161,5.86565614115,8.77025534161,5.10840457449,3.25495508801,5.03865741606,3.25495508801,3.48983276483,3.48356395632,3.83894088404,5.57597306332,4.58446492778,6.47334676078,
5.77242448141,6.29001338724,5.77242448141,5.07630825829,3.15588990493,4.88717160558,3.15588990493,3.36263527701,3.4385313584,3.60374983757,4.87458921656,4.35649098104,6.08041856495,
5.46668184761,7.10308058997,5.46668184761,5.6978240068,3.18566296344,4.83638238668,3.18566296344,3.34308309498,3.47883998401,3.55502325953,4.77191164134,4.40157523402,5.28423745107,
9.11945701481,6.49897835635,9.11945701481,5.6028669911,3.30484875317,4.893352243,3.30484875317,3.38289121294,3.69381578789,3.53944252454,4.26600015148,4.13505606299,6.22256148836,
8.75553358642,7.25450478138,8.75553358642,6.17602397192,3.1918977691,4.83159709958,3.1918977691,3.34265874506,3.45580433157,3.51948226801,4.32602347979,4.08763270181,6.11138245877,
5.79512946625,5.53526099115,5.79512946625,4.96664722664,3.28001763248,4.96041763828,3.28001763248,3.44115053487,3.62072897883,3.72386152861,4.39049234414,4.46423060144,16.3527551916,
5.7256931573,7.28993432223,5.7256931573,6.23274642628,3.3759961672,4.86284140632,3.3759961672,3.36369596439,3.67879353444,3.5262814955,4.30726720771,4.02051296083,6.15194348284,
5.41731433295,6.22259769664,5.41731433295,5.39499579358,3.34143361616,4.80998143083,3.34143361616,3.32907282424,3.60870137673,3.50780720637,4.29012976402,3.84773214485,11.5755522017,
6.22036439666,7.56241567253,6.22036439666,6.05520502972,3.35476083576,4.87024050163,3.35476083576,3.37379398334,3.64560023893,3.58500018558,4.26397928315,4.21497913615,6.04174233517,
5.73629446364,10.2642619119,5.73629446364,9.73202844901,3.35281192137,4.78493651931,3.35281192137,3.30660981262,3.61119054607,3.43491321394,5.20476057307,3.88988528962,6.23943108607,
6.14340934087,6.80941424661,6.14340934087,5.69052349671,3.35392160021,4.79170077342,3.35392160021,3.31465835091,3.61157747936,3.47045530217,4.44864112671,3.71438143488,11.8405147399,
6.13219225762,6.65253320729,6.13219225762,5.60131191868,3.3542625191,5.0089852238,3.3542625191,3.44537521896,3.61170579807,3.71118040731,4.49119738063,4.9593119804,7.06300903964,
4.7712980094,6.50246295962,4.7712980094,5.35869035919,3.35384223636,4.9525485635,3.35384223636,3.41507700016,3.6091042125,3.68113863974,4.53542876909,4.7311993058,6.10370809676,
5.10201226397,6.48114188167,5.10201226397,5.45663180092,3.35733366212,5.07513360972,3.35733366212,3.49842679699,3.6134768065,3.80417168865,5.00431924528,4.60885283902,5.39128376727,
5.77078497197,6.80888893665,5.77078497197,5.71543186982,3.35647676268,4.96606057506,3.35647676268,3.42796789633,3.61166930988,3.63248595379,4.39458829121,4.5062746096,8.43213997363,
5.72368341401,6.48273105715,5.72368341401,5.43167501663,3.35049749956,5.15331579423,3.35049749956,3.59164600467,3.60369199992,4.06526335463,4.40147904567,5.19522565498,6.50904638375,
5.50508158371,6.55412557658,5.50508158371,5.45411805205,3.35493158695,4.81651438143,3.35493158695,3.33583918933,3.60842960143,3.51943726416,4.34722499695,5.49773947777,6.05507743044,
5.56383276336,6.76562489007,5.56383276336,5.69154736697,3.34517973254,4.97235167428,3.34517973254,3.45036193253,3.58420055097,3.74603962476,4.30030858073,4.58199849896,11.7312555383,
5.58611025528,6.63308563492,5.58611025528,5.56636138913,3.35960496222,4.88278510781,3.35960496222,3.37564766443,3.59891252151,3.54410618845,4.43457097708,4.25139259503,5.93641848457,
5.56385763439,7.60465120496,5.56385763439,6.26984446561,3.34875227185,5.0350028181,3.34875227185,3.48944354968,3.60420591501,3.71264200804,4.38256207356,4.70875918424,6.33672529816,
5.60316898154,5.84885795608,5.60316898154,5.18448357718,3.34467436963,5.12929736356,3.34467436963,3.55803329452,3.5875811339,3.86349536366,4.09206654218,4.87556429261,5.86053185242,
5.97173884505,6.22336016611,5.97173884505,5.37892525833,3.41654030188,5.05490934961,3.41654030188,3.50424361826,3.75658851901,3.74588820248,4.45824546298,4.34518379468,11.6510731034,
5.9202469735,4.9028062118,5.9202469735,4.14452712361,3.33357937881,4.98716317867,3.33357937881,3.4589215083,3.58489479331,3.6660044258,4.25525194551,3.88964885813,9.55636660142,
5.68940749963,6.07578137815,5.68940749963,5.26827748346,3.53095611824,4.75039683125,3.53095611824,3.26837952183,3.98015827759,3.44511527053,3.65364579101,5.42778306432,6.06905619509,
5.9467100144,5.79309406604,5.9467100144,5.12669964294,3.3997193932,4.87891588567,3.3997193932,3.35957467778,3.74389994196,3.5281201377,4.75610203648,4.28472350418,11.5920654283,
5.60839721721,11.4546439047,5.60839721721,10.1346539059,3.34630768756,4.85407707839,3.34630768756,3.36773117072,3.64017492908,3.63839889159,4.53626420706,4.06902772054,11.5248850958,
5.41421529254,9.9291198571,5.41421529254,9.52191465807,3.37382345323,4.86950031949,3.37382345323,3.36638197723,3.76102726197,3.57007694746,4.54932828772,4.30689832313,37.6260004883,
5.49551118878,7.09394286279,5.49551118878,5.85802815071,3.44303748663,5.11818470357,3.44303748663,3.5459428966,3.82619265313,3.95064751718,4.99401618181,4.08003284982,6.15606385743,
4.30060302644,11.4914517057,4.30060302644,10.6365274118,3.32278158288,4.83423884274,3.32278158288,3.44792106291,3.64639464087,4.37282846579,4.11755552818,7.11432784459,6.31651854436,
5.17096457124,6.69558220218,5.17096457124,5.57925605978,3.56676963948,4.83242416671,3.56676963948,3.33368044142,4.14381584979,3.52367289939,6.21644783912,4.02201140476,6.36862884391,
5.18519941099,5.60007773052,5.18519941099,5.01597951348,3.50233089272,5.1273523839,3.50233089272,3.56163857356,4.1191518591,4.03289721602,3.50496098365,5.0603562671,16.1912184376,
5.52662878046,5.84606119094,5.52662878046,5.12758754166,3.40735118149,4.97731477667,3.40735118149,3.43716729735,3.76012033852,3.69532851861,4.85945407772,4.69938736921,5.73247083122,
9.52915653329,5.23835984543,9.52915653329,4.3591720102,3.35522582562,4.99772049082,3.35522582562,3.46927534735,3.63883148969,3.86973415773,4.48974441267,5.96571860622,5.77172062015,
14.1138493609,6.20006076547,14.1138493609,5.40165943369,3.28892783986,4.87156525962,3.28892783986,3.34840592669,3.5245935522,3.59915405538,3.81028285314,4.37619053797,6.51658348408,
9.69525658443,5.8222875261,9.69525658443,5.13976721063,3.34548591826,4.85736954884,3.34548591826,3.3378897138,3.63832589707,3.59436367026,4.51516671914,4.45911967797,5.98492241543,
5.54059720062,9.75624701497,5.54059720062,9.37432450098,3.29353733523,4.81325478051,3.29353733523,3.3047226305,3.53575677774,3.51185636871,3.64342434815,4.19375974588,6.8175529918,
5.45111465823,6.91758492491,5.45111465823,5.73130866791,3.46133056531,4.79982992407,3.46133056531,3.29872862209,4.03424458227,3.50694776598,3.63052913648,5.25157173256,11.0944438006,
6.19202359535,11.4440327651,6.19202359535,10.55317526,3.45257903166,5.11192835672,3.45257903166,3.54061875285,3.85649882282,3.88022055484,4.99267848763,4.26498866797,5.71810498857,
5.41633576701,6.69497718047,5.41633576701,5.54958324723,3.46346484119,4.93155574705,3.46346484119,3.4145108516,3.8160873741,3.642444864,5.15592734136,4.46443923046,11.5946512558,
5.48158884629,5.81349651786,5.48158884629,5.14171331164,3.49207922976,4.49053781166,3.49207922976,3.09961074513,3.96519039506,3.33984787887,5.05091371684,4.10721566279,5.47523278569,
5.35704142227,5.92618694142,5.35704142227,5.02288204325,3.52294119947,4.77737003434,3.52294119947,3.30186923837,4.5210942082,3.37588459484,8.14891932903,4.40192757372,6.97041995942,
6.41566993944,6.10139187451,6.41566993944,5.34926442272,3.21246895425,4.71300636268,3.21246895425,3.24283959294,3.34858334267,3.44305759003,4.4919413611,5.02958512094,5.94436139133,
6.33353312543,5.70579913065,6.33353312543,5.08998261242,3.428947568,4.87743375004,3.428947568,3.35655701754,3.97869765423,3.61630987945,5.43172858284,3.58617667683,17.4832501952,
6.14695537714,5.33408659963,6.14695537714,4.49819377896,3.01636430097,4.83854551434,3.01636430097,3.32470007198,3.68682245465,3.58552596452,4.24844176931,4.24455909001,11.5392718358,
6.08125032684,9.34679398284,6.08125032684,8.9707892779,3.31239774258,4.86123152313,3.31239774258,3.33603265779,4.25237064754,3.58086297333,7.27111701833,4.36573964825,5.56970048839,
5.80015233034,7.43076835395,5.80015233034,5.87999229033,3.0072853281,4.81034015336,3.0072853281,3.32461182258,3.7613657845,3.46075734116,3.30110764557,3.74739072487,6.37330885975,
5.2780938526,9.59599959769,5.2780938526,9.20758307214,3.51954919272,4.96265930486,3.51954919272,3.45952883743,3.97909535904,3.87959595439,5.4480154786,4.97646545048,4.69591917733,
5.37927000714,6.35257226702,5.37927000714,5.29613624853,3.36352313589,4.94395287614,3.36352313589,3.41564755353,3.76171031223,3.61324988015,4.6366755852,5.03250518845,6.19962153524,
5.34287467563,12.8472532298,5.34287467563,11.3862201957,3.31203418492,5.06567507001,3.31203418492,3.51238490549,3.66647639307,3.83629327283,4.26180904635,4.85681442759,6.03727051441,
9.16932166461,6.58993020862,9.16932166461,5.56114206614,3.38251955574,4.73374892653,3.38251955574,3.28879759967,3.71594283327,3.46960933526,4.8372170702,5.13683846025,6.18030864517,
5.37889428852,6.38851856484,5.37889428852,5.52746502481,3.49712877529,4.92906711665,3.49712877529,3.40931745747,3.83423338777,3.58743005818,4.81491148375,3.51000784813,5.96140054051,
5.32303564365,6.51739440935,5.32303564365,5.59986028676,3.46576809573,4.76397001395,3.46576809573,3.28238884395,3.7789028443,3.37126571886,4.73485211193,3.95657591733,5.94670070998,
9.56300334986,6.46594846152,9.56300334986,5.5834832953,3.50289285401,4.82424834779,3.50289285401,3.324950659,3.8506823584,3.43449092034,4.21701590723,4.18435910451,10.5684406368,
5.87995987182,6.46172212447,5.87995987182,5.57914611969,3.46045842929,4.75509521058,3.46045842929,3.2752160145,3.77346588979,3.34045810454,3.84002213031,4.20239390035,5.44741737724,
5.29089922134,6.38344950793,5.29089922134,5.49891163235,3.31395730808,5.13992888105,3.31395730808,3.57585210531,3.54896474981,3.9740732819,4.90510652956,4.69279402839,11.1986213527,
5.55113228095,6.35594083372,5.55113228095,5.50976779855,3.46604086956,4.86297696622,3.46604086956,3.36352309327,3.77592740615,3.54857777387,4.20225548905,4.31557479057,6.22894586129,
9.47069592813,11.107695913,9.47069592813,10.2827804661,3.48080003237,4.90264473621,3.48080003237,3.39307618084,3.80293261002,3.62860299934,4.79987662049,4.43798719051,5.85438223429,
