p_mc_pur_AG,p_mc_pir_CU,p_n_pur_AG,p_n_pir_CU,
5.18673648964,5.69538707014,5.18673648964,5.11295569137,
5.00600322967,6.45777490438,5.00600322967,5.54032511768,
5.22843996924,6.09029335897,5.22843996924,5.42329960319,
4.98862509072,5.56244452336,4.98862509072,4.77068343284,
4.95266164004,6.64948051659,4.95266164004,5.73199760204,
5.82000652292,6.38934080501,5.82000652292,5.46159614934,
5.04089346589,6.09871063653,5.04089346589,5.28419964229,
4.99086507489,4.81456705595,4.99086507489,4.40408298773,
5.16930366772,4.72024473992,5.16930366772,3.922152945,
5.34160914073,5.54871839609,5.34160914073,4.89654957514,
5.29218181046,5.61234468946,5.29218181046,4.94102360689,
5.04983589513,5.53673029178,5.04983589513,4.89312485149,
5.34429424976,6.10138378427,5.34429424976,5.31861858337,
5.41620690403,6.00830775556,5.41620690403,5.28309943063,
4.99235899797,5.96002126615,4.99235899797,5.23850757531,
5.27252776224,5.61468164129,5.27252776224,4.73934107154,
5.45906325924,8.13097218749,5.45906325924,6.82677069758,
5.42496682984,6.67378393054,5.42496682984,5.52832146563,
5.24843870443,5.42646124843,5.24843870443,4.78215701167,
5.13919180507,5.96690893462,5.13919180507,5.2548378609,
4.98094129258,5.56355875628,4.98094129258,4.98539147665,
4.93188380733,6.51728231737,4.93188380733,5.60696111983,
5.46845297838,6.04631245478,5.46845297838,5.33778746286,
5.56929872078,5.23123546209,5.56929872078,4.60852169739,
5.75915154018,6.15753210679,5.75915154018,5.37999898563,
5.67181023577,5.95023484116,5.67181023577,5.23367767604,
5.87552310885,6.35676557596,5.87552310885,5.49540414741,
5.09554608034,4.96699863074,5.09554608034,4.52671339048,
4.55860310971,5.37554539052,4.55860310971,4.3090022075,
4.72175144028,4.57489100698,4.72175144028,4.06656300139,
5.0321879056,5.89183506623,5.0321879056,5.2195394452,
5.07680642511,5.94473899523,5.07680642511,5.20654835853,
5.08587292703,5.35203314451,5.08587292703,4.33079849173,
5.50635562383,5.19880539024,5.50635562383,4.48486050956,
5.55340734883,5.69123262731,5.55340734883,5.08113324358,
5.28181286888,6.24594188994,5.28181286888,5.50843382047,
5.3821674108,6.74490897179,5.3821674108,5.8757605537,
6.32267491477,6.50443714876,6.32267491477,5.65383112544,
4.91600463808,4.75891198593,4.91600463808,4.06872648649,
5.29316740272,5.42951767665,5.29316740272,4.80963511172,
4.766053841,6.85747817796,4.766053841,5.91703775579,
4.60180312173,6.32277343269,4.60180312173,5.50605805964,
5.03289046304,5.83806250514,5.03289046304,5.14169697062,
4.69225703232,6.20594671143,4.69225703232,5.34745424235,
5.77656391971,5.80429212274,5.77656391971,5.10804897232,
4.93900042837,6.49811956522,4.93900042837,5.64998913101,
4.58752844918,7.71603967751,4.58752844918,6.54666346645,
5.22832988241,6.27164896767,5.22832988241,5.41564876747,
4.84316625577,5.86346029331,4.84316625577,4.96546394063,
5.49205227558,6.49297549878,5.49205227558,5.6747667917,
5.29452757748,5.85231412114,5.29452757748,5.12131331783,
4.81189900097,6.31398472803,4.81189900097,5.47340365371,
5.19822951692,6.09516930997,5.19822951692,5.36598100907,
6.3420950838,7.02092293511,6.3420950838,6.00875591498,
5.32210606901,5.86565614115,5.32210606901,5.10840457449,
4.62603405441,6.29001338724,4.62603405441,5.07630825829,
6.89075138025,7.10308058997,6.89075138025,5.6978240068,
4.93127717039,5.9853445971,4.93127717039,5.10397869001,
5.33638228047,6.49897835635,5.33638228047,5.6028669911,
5.05030069671,6.26798470644,5.05030069671,5.4328563666,
5.36902190817,6.42927146777,5.36902190817,5.55027034154,
4.93167572283,7.25450478138,4.93167572283,6.17602397192,
4.58048995915,5.53526099115,4.58048995915,4.96664722664,
5.95243618581,7.28993432223,5.95243618581,6.23274642628,
5.62603033129,6.22259769664,5.62603033129,5.39499579358,
5.36360722795,6.51885902646,5.36360722795,5.65468290768,
5.55808098573,5.71833635608,5.55808098573,5.07457506324,
5.2299599127,6.24517092386,5.2299599127,5.37495449171,
6.56901949804,5.3974436661,6.56901949804,4.76073361302,
5.93741041306,7.17815584432,5.93741041306,6.09722444098,
6.02178994393,7.60465120496,6.02178994393,6.26984446561,
5.70233032061,5.61630128345,5.70233032061,4.86314119335,
5.00520558696,5.84885795608,5.00520558696,5.18448357718,
5.16711129547,6.58756323546,5.16711129547,5.72424119605,
5.38885138452,6.22336016611,5.38885138452,5.37892525833,
5.20240482563,4.9028062118,5.20240482563,4.14452712361,
5.71915622178,6.84556680969,5.71915622178,5.8975513625,
5.29110269595,5.91668005591,5.29110269595,5.19686719697,
5.42635962746,6.47971058436,5.42635962746,5.63723407281,
4.55631199577,6.08413654474,4.55631199577,5.31498168688,
5.80091124265,6.07578137815,5.80091124265,5.26827748346,
5.436528974,5.79309406604,5.436528974,5.12669964294,
4.95918621245,6.30684748757,4.95918621245,5.49081809026,
5.69947650763,6.84724634887,5.69947650763,5.92545793223,
5.40790942963,7.15190254197,5.40790942963,5.81467709749,
4.62602519859,5.75871270558,4.62602519859,5.14146773974,
5.70904036304,5.60007773052,5.70904036304,5.01597951348,
5.70047684242,6.41027168712,5.70047684242,5.56703755678,
4.97295278774,5.84606119094,4.97295278774,5.12758754166,
5.06453838224,5.23835984543,5.06453838224,4.3591720102,
5.34019509258,7.40892304054,5.34019509258,6.31421892373,
5.29281328041,6.25446929892,5.29281328041,5.40483031941,
6.06052561907,5.82764764548,6.06052561907,5.16829443079,
5.40346128955,5.99150347295,5.40346128955,5.23591610813,
5.21808653547,6.20006076547,5.21808653547,5.40165943369,
4.91829382102,5.8222875261,4.91829382102,5.13976721063,
5.73361074048,6.30941821178,5.73361074048,5.48374497144,
5.55064423845,6.46021377081,5.55064423845,5.59196226335,
4.90021115864,5.70168170164,4.90021115864,5.12329112626,
5.25034755209,6.00177535104,5.25034755209,5.31588170127,
5.18888785885,5.81349651786,5.18888785885,5.14171331164,
5.47162853721,5.98296915389,5.47162853721,5.25442630634,
5.05183406972,5.92618694142,5.05183406972,5.02288204325,
5.41079634352,6.09528863104,5.41079634352,5.36906107351,
5.38125310869,6.10139187451,5.38125310869,5.34926442272,
4.47491734601,6.08629977791,4.47491734601,5.35449287258,
5.67642448999,5.70579913065,5.67642448999,5.08998261242,
5.77211733396,5.33408659963,5.77211733396,4.49819377896,
5.48615502498,6.69295168665,5.48615502498,5.64043363626,
5.3116867658,6.53477682527,5.3116867658,5.64524503841,
5.04883616642,5.91007952634,5.04883616642,5.25562702623,
4.96683734206,5.93795710723,4.96683734206,5.14479004082,
5.73176426587,5.78547137714,5.73176426587,5.14041164074,
5.17512985635,6.20386823214,5.17512985635,5.41031546796,
5.19548750984,6.45985427486,5.19548750984,5.57424357966,
5.45140191931,6.58993020862,5.45140191931,5.56114206614,
5.28385685167,6.57643678909,5.28385685167,5.68160692956,
4.53160273129,6.38851856484,4.53160273129,5.52746502481,
5.32278880101,6.5134638337,5.32278880101,5.61351487286,
5.48872016228,6.40317685068,5.48872016228,5.5236465875,
5.55327732644,6.51739440935,5.55327732644,5.59986028676,
5.43187233659,6.46594846152,5.43187233659,5.5834832953,
5.49097523752,6.58591306199,5.49097523752,5.66266108638,
5.07630315578,6.52312257815,5.07630315578,5.62020649213,
4.69083090248,6.46172212447,4.69083090248,5.57914611969,
4.93455360234,6.33701914238,4.93455360234,5.35990477971,
6.19243307222,6.45472597053,6.19243307222,5.56685938234,
4.72267771718,6.44165407376,4.72267771718,5.57106532388,
5.00333306058,6.38344950793,5.00333306058,5.49891163235,
5.1802290057,6.35594083372,5.1802290057,5.50976779855,
5.12681616898,6.37403813427,5.12681616898,5.51144848164,
4.84169501354,6.34117976552,4.84169501354,5.35151252087,
4.99106031606,6.52078735479,4.99106031606,5.63609901062,
5.06706231103,6.01755791423,5.06706231103,5.27692712529,
6.52373866963,6.04769827957,6.52373866963,5.27115270467,
5.45378736359,6.08975749617,5.45378736359,5.34425686407,
5.55715667968,6.00551688891,5.55715667968,5.27008065906,
5.50930998906,5.58434794275,5.50930998906,4.82758865019,
5.46932229005,5.31040913288,5.46932229005,4.61264009271,
5.40609659479,6.02682340679,5.40609659479,5.25982170591,
5.4511493843,5.98308684125,5.4511493843,5.26154389631,
4.84627941604,6.04673380321,4.84627941604,5.30847905507,
5.2684485472,6.10657071236,5.2684485472,5.37019253411,
5.57646276208,6.33038559526,5.57646276208,5.53479936709,
5.40428440652,5.83794915232,5.40428440652,5.20170903729,
5.4079967651,5.96221775551,5.4079967651,5.25637248848,
5.46614725389,5.90965466467,5.46614725389,5.24845562602,
5.46275156765,5.88957055685,5.46275156765,5.16446781225,
5.52002778049,5.82423286901,5.52002778049,5.18854394384,
5.47669447697,6.01699852067,5.47669447697,5.28402591647,
5.54327021078,5.76902579914,5.54327021078,5.15091832889,
5.4597787345,5.11053071617,5.4597787345,4.5269091021,
5.41575967663,5.93409953272,5.41575967663,5.22893994148,
6.10990243771,5.77552696656,6.10990243771,5.15289632379,
5.42538555691,5.75254697428,5.42538555691,5.12280471209,
5.31882804782,6.00340362811,5.31882804782,5.21152595234,
5.44148212989,5.83868014371,5.44148212989,5.14299720122,
5.37517394918,6.98994999986,5.37517394918,5.9617993059,
5.36717168692,5.51948788819,5.36717168692,4.9754774625,
5.32801575259,5.61840044454,5.32801575259,5.05825653324,
5.11287978184,6.00989426832,5.11287978184,5.25144550537,
5.48000010136,5.6562868547,5.48000010136,5.08128381899,
4.22601620492,5.83402154282,4.22601620492,5.16417003058,
4.58569875422,6.54620458095,4.58569875422,5.6871360842,
4.19029374617,5.56582126335,4.19029374617,4.95206071888,
4.9067875607,5.55309477147,4.9067875607,4.93543130245,
5.28008802229,5.85203827567,5.28008802229,5.14317733669,
5.47160413757,5.85719436886,5.47160413757,5.16273606858,
5.34839854693,6.34506884257,5.34839854693,5.52926579831,
5.88774950946,6.32621730751,5.88774950946,5.54204868427,
4.9316820686,6.69411541765,4.9316820686,5.83192817464,
4.58251729577,5.88270959649,4.58251729577,5.20365152028,
5.04768094102,5.9483010923,5.04768094102,5.25769688558,
5.35801636492,5.87863516014,5.35801636492,5.20522349926,
5.26887627398,5.99635869964,5.26887627398,5.31317804181,
4.97646902471,6.50362105559,4.97646902471,5.68349713825,
5.38731463519,5.62116221908,5.38731463519,4.74405133697,
5.50491295918,5.91308252316,5.50491295918,5.24524513971,
5.37963570039,6.11211541891,5.37963570039,5.36278434764,
5.45905053804,6.340621534,5.45905053804,5.52334016319,
5.33772287222,6.07004874098,5.33772287222,5.37584263704,
5.50698544866,6.03090819026,5.50698544866,5.33513658242,
5.15507886742,6.05559768846,5.15507886742,5.33564521557,
4.74770563643,6.08570924097,4.74770563643,5.35708494761,
5.41726083587,6.12763258974,5.41726083587,5.38782395701,
4.6455149311,6.73370680102,4.6455149311,5.68278899903,
4.84275756984,6.21594900268,4.84275756984,5.02762708271,
5.32933802866,7.88655502815,5.32933802866,6.65262151835,
4.63488956007,7.40694143376,4.63488956007,6.07228450087,
5.04834144421,6.36639623469,5.04834144421,5.51454102251,
5.00733016517,6.22461138197,5.00733016517,5.49080195157,
5.28186119228,6.0892058912,5.28186119228,5.35421807136,
4.85024563465,7.14326708421,4.85024563465,6.05494768474,
5.39324817236,6.8409360776,5.39324817236,5.8297808054,
5.34591806994,5.74301735919,5.34591806994,5.12872214651,
5.38334963887,5.18441127692,5.38334963887,4.63660703518,
5.23663170496,5.77110592045,5.23663170496,5.06213766011,
4.58677869522,5.9443228177,4.58677869522,5.25764242786,
5.11153091226,6.25555325314,5.11153091226,5.38643962358,
5.12611278516,5.58784623377,5.12611278516,4.78046618892,
5.06020036128,5.53318913459,5.06020036128,4.87057630699,
6.34978079966,5.7453401688,6.34978079966,5.14888381502,
6.41232246235,5.83852996987,6.41232246235,5.20165611974,
5.30704879106,6.24126214772,5.30704879106,5.35775201129,
5.65111832768,5.25765094723,5.65111832768,4.54988809112,
4.97919216931,6.01394857265,4.97919216931,5.31608362884,
6.15166385304,5.88191320137,6.15166385304,5.22061374679,
5.37792700849,5.97868857572,5.37792700849,5.28317153699,
4.63087255164,6.39719543792,4.63087255164,5.61935266685,
6.32977032261,6.34608859464,6.32977032261,5.47251085601,
6.22523871484,6.1220945229,6.22523871484,5.34686440944,
5.04054547963,6.70406094272,5.04054547963,5.80181082422,
5.30535625352,6.42493720561,5.30535625352,5.57115474437,
6.7175756489,6.25827810604,6.7175756489,5.47689736034,
5.38219839364,6.35117517888,5.38219839364,5.5773485446,
5.34065414473,5.80420849962,5.34065414473,5.13809784942,
5.52196260861,6.36260295871,5.52196260861,5.54568760745,
6.79639495013,6.55902899951,6.79639495013,5.56393422161,
5.3232239322,5.67405102819,5.3232239322,4.97676798229,
5.36779539764,5.83717934657,5.36779539764,4.79935589435,
5.943824479,5.88041499367,5.943824479,5.12797087192,
5.75550197592,6.91258857804,5.75550197592,5.69965189909,
5.38507903429,6.71688583332,5.38507903429,5.79768985022,
5.39237865956,6.49790370854,5.39237865956,5.63133328823,
5.16324729675,5.95334837134,5.16324729675,5.19998427774,
6.32487590079,6.19196270659,6.32487590079,5.36628766314,
6.72851603561,6.68778633263,6.72851603561,5.80207911024,
5.3393869907,6.12496064338,5.3393869907,5.32096427441,
5.37237974375,6.19452605522,5.37237974375,5.41088097228,
5.43227015198,6.31919083242,5.43227015198,5.46104809723,
5.31790979515,6.23771955564,5.31790979515,5.53823567165,
5.34398531417,5.46307069378,5.34398531417,5.06037612637,
5.23288647123,6.11722062992,5.23288647123,5.33592611152,
4.57055913601,6.1566095448,4.57055913601,5.33988280626,
5.1372966211,6.29794512962,5.1372966211,5.10235179701,
4.92146509309,5.80573624682,4.92146509309,5.1618981368,
5.16604193061,6.05870408834,5.16604193061,5.27831849165,
5.30483391925,5.76351636811,5.30483391925,4.96314593711,
5.26135480175,5.42806656403,5.26135480175,4.86629907052,
5.01294965034,7.72547313091,5.01294965034,6.5308366446,
5.17714242837,6.80040600182,5.17714242837,5.60192245375,
5.4442093127,6.73662533195,5.4442093127,5.78616481778,
5.41380159754,6.32905575254,5.41380159754,5.4541535926,
6.1086108334,6.73432567585,6.1086108334,5.82740649509,
5.268866578,7.6651116502,5.268866578,6.49404531911,
5.21279642165,7.90218397784,5.21279642165,6.65929525493,
5.84849628548,5.19048879928,5.84849628548,4.50089914877,
5.41726905802,4.01829614944,5.41726905802,3.80299949509,
4.46135117661,6.27350360786,4.46135117661,5.41130520755,
6.87608764395,6.85975302489,6.87608764395,5.8888177161,
5.18667267207,6.39232759889,5.18667267207,5.4993578921,
5.56614329493,6.51742484437,5.56614329493,5.50835873196,
5.4427319212,6.06001442614,5.4427319212,5.26425904102,
5.65734860796,7.61171124692,5.65734860796,6.49157455726,
6.25553394434,6.06483758867,6.25553394434,5.3377425079,
6.33500564281,5.86708285781,6.33500564281,5.13973761921,
5.45094719551,7.03450648382,5.45094719551,6.01975950297,
6.31855910888,5.6864443883,6.31855910888,5.01708757485,
6.35676279164,6.43882151276,6.35676279164,5.56694995838,
4.79562289832,6.4580551409,4.79562289832,5.58389025474,
5.69849924071,6.4904174902,5.69849924071,5.59735589858,
5.77494036073,6.6473885093,5.77494036073,5.69554949122,
5.47184161594,7.41960545667,5.47184161594,6.45142640895,
5.6026249063,6.52014521249,5.6026249063,5.58977580814,
6.27543412738,6.37694745155,6.27543412738,5.519382345,
5.13384830659,6.34725847123,5.13384830659,5.49210060487,
5.22873899194,6.39156662882,5.22873899194,5.38587173545,
5.22230708658,6.68003330357,5.22230708658,5.756841113,
5.29154750644,5.85166232448,5.29154750644,5.12660344477,
5.80271594972,6.10451643512,5.80271594972,5.32459627684,
5.27026449967,6.29550043753,5.27026449967,5.48587348506,
5.43529183753,6.35474804282,5.43529183753,5.55528033057,
5.7254696414,6.79311755299,5.7254696414,5.8332780502,
5.93419653853,6.66355862773,5.93419653853,5.75066399493,
6.18384310579,6.39646755138,6.18384310579,5.53304296621,
5.31298212169,5.84973258844,5.31298212169,4.9597912336,
5.60299523239,7.25922942563,5.60299523239,6.10190555306,
5.72142895284,6.86423712163,5.72142895284,5.86014643309,
5.17230408617,6.53531779771,5.17230408617,5.69641391301,
5.3148924626,7.64346590859,5.3148924626,6.4458084269,
6.17643296362,6.40432667224,6.17643296362,5.51822843587,
6.42701813239,6.92361794484,6.42701813239,5.90020439567,
6.47240279706,6.62557064156,6.47240279706,5.69219862262,
4.85598311369,5.67489565844,4.85598311369,5.07687459545,
4.80294451225,5.83101999891,4.80294451225,5.12463461486,
5.77755938139,6.93967314847,5.77755938139,5.78205133388,
5.10739734634,6.60866600312,5.10739734634,5.67969750988,
5.8133259912,6.56224257818,5.8133259912,5.65227836495,
4.57991599211,6.58613726755,4.57991599211,5.67186283882,
5.36966212018,7.41995705624,5.36966212018,6.25367665083,
4.7645916409,6.73893320787,4.7645916409,5.76159681445,
5.92131332196,7.22006353168,5.92131332196,6.09829739564,
6.53842200836,7.2418876857,6.53842200836,6.11312396999,
6.12486230573,5.95120863147,6.12486230573,5.22492119839,
5.42622311751,8.17148518615,5.42622311751,6.74820020819,
5.40443174638,6.75202630552,5.40443174638,5.76996111049,
5.42673563041,6.54510056074,5.42673563041,5.61484204173,
5.24185012354,5.90587024472,5.24185012354,5.23910645677,
5.69506115195,6.01673707263,5.69506115195,5.33354942513,
4.57409386592,5.83094072631,4.57409386592,5.19644081713,
5.57287019345,5.6426333928,5.57287019345,5.08547652006,
6.28844162164,5.98021857869,6.28844162164,5.29111391891,
5.66182910458,6.16755687459,5.66182910458,5.40352247685,
5.89812106178,5.95116835989,5.89812106178,5.27849240788,
6.1303783527,5.67752587411,6.1303783527,4.86549039725,
5.44354124705,6.21667604691,5.44354124705,5.26717357599,
5.50985212694,6.17013595582,5.50985212694,5.40676294692,
5.64386580327,5.87686640777,5.64386580327,5.2526651675,
5.47277498399,5.95443795358,5.47277498399,5.22577445973,
5.4396027857,6.11361777515,5.4396027857,5.38892352055,
5.95763996006,5.90397297477,5.95763996006,5.2535828138,
5.82739884731,6.03806904425,5.82739884731,5.35248426022,
4.88096503113,6.196109575,4.88096503113,5.33776350673,
4.6258058054,6.73758327609,4.6258058054,5.79401202103,
5.61022782562,6.52354154338,5.61022782562,5.67461299158,
5.30734499807,5.91695303265,5.30734499807,5.20840301127,
4.23279748994,6.22804427203,4.23279748994,5.40263415879,
5.5140626311,6.12004860075,5.5140626311,5.38873260545,
4.73902068401,5.69214099225,4.73902068401,5.06226315647,
5.12643335676,5.89480366717,5.12643335676,5.25440428198,
5.42783015611,6.00677349398,5.42783015611,5.00259528769,
5.68912543569,6.67580270783,5.68912543569,5.58091270496,
4.94724689456,6.07396408886,4.94724689456,5.33710271393,
5.59164345293,5.94144255838,5.59164345293,5.21735964233,
6.61695527228,6.01948547439,6.61695527228,5.31686059212,
5.47534254239,6.32971302579,5.47534254239,5.42266188977,
5.46003521791,5.83540246009,5.46003521791,5.16477688169,
5.61053459088,5.3090263135,5.61053459088,4.77593949592,
5.73560543109,6.39915706366,5.73560543109,5.60084980652,
5.26445016984,5.502440133,5.26445016984,4.95143676822,
5.67112630245,4.6848449875,5.67112630245,4.18967952018,
5.32881582362,5.97909244797,5.32881582362,5.10465330464,
6.4190309235,5.20027805747,6.4190309235,4.71275497695,
5.82537741626,6.3422903969,5.82537741626,5.52983672396,
5.70439299046,5.34811319685,5.70439299046,4.79950423633,
4.90773012649,7.93777206045,4.90773012649,6.731913681,
5.67389792998,5.86379959572,5.67389792998,5.15247506592,
5.74157211615,6.27462407485,5.74157211615,5.43270200229,
5.56289216228,5.56773661309,5.56289216228,4.97421267886,
6.73730509004,5.71749018033,6.73730509004,5.07883997736,
6.27980634231,5.86800308763,6.27980634231,5.19099734546,
6.35606872552,5.96116572588,6.35606872552,5.23324099625,
5.3987563889,5.89241506792,5.3987563889,5.15330139135,
5.31278616815,6.09614850431,5.31278616815,5.3748901363,
5.42998982031,7.45701302556,5.42998982031,6.25489481357,
5.83425485477,5.80035002057,5.83425485477,5.13923026134,
5.19428701856,6.21773890595,5.19428701856,5.45067671215,
6.29039086694,4.06822847379,6.29039086694,3.60182567629,
5.64386829257,6.08756027459,5.64386829257,5.28810181843,
5.32349872011,5.7571867416,5.32349872011,5.12997107776,
5.2031093621,6.01135623167,5.2031093621,5.32264082881,
5.21472055782,5.80757434397,5.21472055782,5.17092943334,
5.7833607681,6.09584392353,5.7833607681,5.36120387046,
5.97308547419,6.23240233526,5.97308547419,5.45252677697,
5.39864638872,6.30016945084,5.39864638872,5.51161872663,
5.94167848246,6.13379545952,5.94167848246,5.37887251217,
5.28847563746,5.97124800583,5.28847563746,5.34508109679,
6.25214521741,5.68281835756,6.25214521741,4.81385837864,
5.96987571322,8.23151890516,5.96987571322,6.90473706549,
5.4111000279,6.95287013624,5.4111000279,5.54323733789,
5.16209943463,5.59158555822,5.16209943463,4.94456280465,
5.40957942473,6.01511468645,5.40957942473,5.2932533078,
5.24809459496,5.79980456341,5.24809459496,5.15825535909,
5.13524223569,6.28833923616,5.13524223569,5.54064368014,
5.38428338143,6.35792930816,5.38428338143,5.15430150334,
5.39993361958,6.34313447897,5.39993361958,5.45117656411,
5.4996370078,6.49788061804,5.4996370078,5.67100573175,
4.67146617577,7.12342044538,4.67146617577,6.08805733677,
5.1638897956,5.97920460079,5.1638897956,5.35402917872,
5.10984401702,4.92527895963,5.10984401702,4.48116078194,
5.43453806938,5.13789524325,5.43453806938,4.58083347807,
6.05687121702,5.16169559641,6.05687121702,4.42165758624,
5.41451841414,5.99727470659,5.41451841414,5.2312603234,
5.83229088848,6.80734749849,5.83229088848,5.82462986826,
6.17707460343,6.50648629318,6.17707460343,5.56438307183,
6.7972032866,5.68903904439,6.7972032866,4.99311488478,
5.47190473407,6.30286350197,5.47190473407,5.45404311104,
6.08338206432,5.848675584,6.08338206432,5.12413527048,
5.00591491385,5.67699692598,5.00591491385,5.06410062043,
4.73668753604,7.0269942485,4.73668753604,5.93389931597,
5.06464620697,6.26386326057,5.06464620697,5.51943164084,
4.99966371068,6.46232760869,4.99966371068,5.58268454519,
6.04222672171,4.95452240102,6.04222672171,4.46918778379,
5.49016224,6.16573660966,5.49016224,5.09879304733,
5.72936531124,7.05616021763,5.72936531124,5.96001515473,
5.66281520366,6.54082973336,5.66281520366,5.55501927559,
4.80301218316,6.25447005129,4.80301218316,5.50919141211,
5.1781924226,5.7287559978,5.1781924226,5.12382400218,
6.38579717562,6.18023633372,6.38579717562,5.34141108172,
5.97302822859,6.22302061367,5.97302822859,5.46204977442,
6.2583519418,6.2453270659,6.2583519418,5.45551503203,
5.57687439159,6.3500393715,5.57687439159,5.52163563474,
5.27025822276,6.43922869256,5.27025822276,5.49954927446,
4.98679994456,6.40293808972,4.98679994456,5.54453514813,
5.02063942374,6.32947337966,5.02063942374,5.50871648796,
5.44781672539,8.04145887696,5.44781672539,6.66964763288,
6.03175018221,6.04338671727,6.03175018221,5.34829960478,
4.6992414958,6.25092850447,4.6992414958,5.27753572385,
5.0593458144,7.09947210587,5.0593458144,5.87296257062,
4.85541546855,6.57230256103,4.85541546855,5.61183419638,
5.23200110462,6.59197376169,5.23200110462,5.58083035862,
4.76259388724,5.98471807623,4.76259388724,5.27936220199,
5.34164302304,6.14128074176,5.34164302304,5.3905641338,
6.36072398558,6.06313057688,6.36072398558,5.31693977119,
5.05084873942,5.34335445175,5.05084873942,4.84420952762,
5.41419826905,6.19143484693,5.41419826905,5.39929215191,
6.97886815478,5.50456531151,6.97886815478,4.96093507589,
4.5592749383,6.67455162136,4.5592749383,5.72462043557,
4.88105385046,6.42212956273,4.88105385046,5.62070578682,
4.9887971968,6.42963031754,4.9887971968,5.56616257911,
5.64315804894,6.21934246352,5.64315804894,5.4257446634,
5.99012581967,6.149675466,5.99012581967,5.38672858684,
5.38342028122,6.25791185441,5.38342028122,5.45604764041,
5.49090800767,6.10978978939,5.49090800767,5.28737170783,
5.11041118182,5.32798947793,5.11041118182,4.52410314883,
4.7371292338,6.69375040164,4.7371292338,5.70217680517,
5.05742134361,6.16811367017,5.05742134361,5.35742133063,
4.9511584193,6.79415629701,4.9511584193,5.73371236195,
5.74081926584,6.32863429011,5.74081926584,5.34609098436,
5.89530643592,5.99838820969,5.89530643592,5.26440370811,
5.26676091658,5.57082016279,5.26676091658,4.58234108374,
6.22838829119,6.36739692656,6.22838829119,5.34777974252,
5.91495693934,5.96652376566,5.91495693934,5.13173515762,
5.4647938366,6.33780467055,5.4647938366,5.1741063221,
5.69085647373,6.57524875557,5.69085647373,5.69668662651,
6.34328022726,6.30944369956,6.34328022726,5.46848301875,
5.79288118376,5.82560258759,5.79288118376,5.12520537207,
5.42798935744,6.01855481324,5.42798935744,5.32811682327,
5.42900806636,6.00374679317,5.42900806636,5.30713213016,
5.45728953324,6.08354099262,5.45728953324,5.35853034419,
5.54453093236,5.23347293712,5.54453093236,4.43890904404,
4.9618968207,5.9461493664,4.9618968207,5.24630545934,
5.49020032266,5.7746987821,5.49020032266,5.11536871119,
5.18538490514,6.35347019319,5.18538490514,5.51922384334,
5.30867308191,6.06320332102,5.30867308191,5.34602773173,
5.47994862783,5.93034733015,5.47994862783,5.23939567738,
4.15857767605,6.05232041532,4.15857767605,5.29150648943,
4.98348561327,6.09974414668,4.98348561327,5.37133964035,
5.5449950113,7.35234506492,5.5449950113,6.25260407875,
5.04148964851,6.09130218194,5.04148964851,5.29965861222,
6.02819082483,5.54569396797,6.02819082483,4.78483651056,
5.71061427495,5.35132882166,5.71061427495,4.54410830468,
5.71853685139,6.044407211,5.71853685139,5.3138554159,
5.08870493247,6.08428026505,5.08870493247,5.33474372412,
5.74415352493,6.07391788167,5.74415352493,5.30299091066,
5.25619907834,6.26929636312,5.25619907834,5.48534644756,
4.52023045714,6.0020061721,4.52023045714,5.26919201665,
5.90980809013,5.87807261141,5.90980809013,5.18701537469,
5.72686509478,7.33501040877,5.72686509478,6.1646015187,
5.73130056538,5.17830126119,5.73130056538,4.39808278,
6.63260757935,7.79979834376,6.63260757935,6.58440235175,
5.27174279205,6.24716475932,5.27174279205,5.42997662016,
6.11536806405,7.46477332175,6.11536806405,6.28417624288,
5.29390990962,5.79372646675,5.29390990962,5.01178894293,
5.08316176197,5.62414186483,5.08316176197,5.08272519847,
6.65125504371,6.00102925763,6.65125504371,5.27942141139,
6.02279818276,6.184981367,6.02279818276,5.34012348329,
6.10846261767,5.64745610452,6.10846261767,4.93379982368,
5.77016810986,5.73981448569,5.77016810986,5.12421562802,
5.16103622189,5.81406702411,5.16103622189,5.12431699217,
4.94286298427,6.38233392806,4.94286298427,5.56189802137,
5.16037324934,5.91206758219,5.16037324934,5.22404261931,
5.35061560926,6.04878849351,5.35061560926,5.28817404802,
5.05595624099,6.15091127828,5.05595624099,5.33556600493,
4.57844200591,6.29041142632,4.57844200591,5.48998627768,
5.77552079495,6.1931948381,5.77552079495,5.42978651123,
4.92188773826,6.76015571562,4.92188773826,5.78457210493,
5.37877632792,6.10629806644,5.37877632792,5.35404181118,
5.22176233866,5.98046318958,5.22176233866,5.29637857445,
5.16816285715,6.14671526718,5.16816285715,5.39186002099,
5.47000202528,6.29444608447,5.47000202528,5.45332546237,
5.34802031232,6.14493079597,5.34802031232,5.37905054013,
5.16376533718,6.35351055627,5.16376533718,5.43927402825,
4.82210242426,6.12849086727,4.82210242426,5.20589534254,
5.12887668632,6.06961093391,5.12887668632,5.33974124259,
4.61688487003,6.41103066631,4.61688487003,5.54385219401,
5.72081324698,6.21357547795,5.72081324698,5.41383743569,
5.23673059143,5.90824235653,5.23673059143,5.18190890402,
5.65474283713,6.0954859041,5.65474283713,5.33282296084,
5.17594529692,6.4385685123,5.17594529692,5.57720797637,
6.6978254086,6.13514013075,6.6978254086,5.36770180086,
5.06390154608,5.79148175168,5.06390154608,4.90793199406,
